940.00000	2.70774
941.00000	2.74621
942.00000	2.78696
943.00000	2.83030
944.00000	2.87470
945.00000	2.91665
946.00000	2.96246
947.00000	3.00100
948.00000	3.04701
949.00000	3.09847
950.00000	3.15189
951.00000	3.20051
952.00000	3.24796
953.00000	3.29796
954.00000	3.34967
955.00000	3.40663
956.00000	3.46181
957.00000	3.51910
958.00000	3.57946
959.00000	3.63716
960.00000	3.69959
961.00000	3.75959
962.00000	3.82020
963.00000	3.88900
964.00000	3.95534
965.00000	4.02503
966.00000	4.09493
967.00000	4.16711
968.00000	4.23890
969.00000	4.31090
970.00000	4.38978
971.00000	4.47433
972.00000	4.55439
973.00000	4.64014
974.00000	4.72787
975.00000	4.81747
976.00000	4.91096
977.00000	5.00279
978.00000	5.10679
979.00000	5.20226
980.00000	5.30327
981.00000	5.41272
982.00000	5.51940
983.00000	5.63117
984.00000	5.75503
985.00000	5.86448
986.00000	5.99086
987.00000	6.11932
988.00000	6.25417
989.00000	6.39122
990.00000	6.52666
991.00000	6.66847
992.00000	6.82604
993.00000	6.98377
994.00000	7.13497
995.00000	7.31297
996.00000	7.47627
997.00000	7.64892
998.00000	7.82880
999.00000	8.00237
1000.00000	8.19474
1001.00000	8.41148
1002.00000	8.63145
1003.00000	8.86682
1004.00000	9.08598
1005.00000	9.33407
1006.00000	9.57284
1007.00000	9.80852
1008.00000	10.06641
1009.00000	10.31331
1010.00000	10.59583
1011.00000	10.86854
1012.00000	11.15982
1013.00000	11.45853
1014.00000	11.74963
1015.00000	12.04203
1016.00000	12.34406
1017.00000	12.66127
1018.00000	12.97161
1019.00000	13.30520
1020.00000	13.62182
1021.00000	13.95724
1022.00000	14.26525
1023.00000	14.57364
1024.00000	14.87768
1025.00000	15.15894
1026.00000	15.40691
1027.00000	15.66612
1028.00000	15.87749
1029.00000	16.08422
1030.00000	16.25321
1031.00000	16.38658
1032.00000	16.51055
1033.00000	16.59171
1034.00000	16.60455
1035.00000	16.64096
1036.00000	16.58183
1037.00000	16.52662
1038.00000	16.43895
1039.00000	16.31910
1040.00000	16.17186
1041.00000	15.98367
1042.00000	15.80691
1043.00000	15.58013
1044.00000	15.35652
1045.00000	15.10249
1046.00000	14.87459
1047.00000	14.59899
1048.00000	14.34054
1049.00000	14.08534
1050.00000	13.80956
1051.00000	13.54717
1052.00000	13.28929
1053.00000	13.01994
1054.00000	12.76884
1055.00000	12.50287
1056.00000	12.25391
1057.00000	12.00275
1058.00000	11.76311
1059.00000	11.53331
1060.00000	11.31265
1061.00000	11.08872
1062.00000	10.87822
1063.00000	10.66062
1064.00000	10.45510
1065.00000	10.26750
1066.00000	10.06199
1067.00000	9.88550
1068.00000	9.70129
1069.00000	9.53502
1070.00000	9.36479
1071.00000	9.19329
1072.00000	9.04641
1073.00000	8.89987
1074.00000	8.74040
1075.00000	8.60669
1076.00000	8.46536
1077.00000	8.32693
1078.00000	8.20267
1079.00000	8.06322
1080.00000	7.94936
1081.00000	7.83100
1082.00000	7.70438
1083.00000	7.59558
1084.00000	7.49389
1085.00000	7.38346
1086.00000	7.27813
1087.00000	7.17960
1088.00000	7.08908
1089.00000	6.99273
1090.00000	6.90546
1091.00000	6.81657
1092.00000	6.72273
1093.00000	6.64370
1094.00000	6.55760
1095.00000	6.47224
1096.00000	6.39667
1097.00000	6.32341
1098.00000	6.25661
1099.00000	6.17836
1100.00000	6.10284
1101.00000	6.03953
1102.00000	5.97501
1103.00000	5.90432
1104.00000	5.84055
1105.00000	5.78016
1106.00000	5.72282
1107.00000	5.66439
1108.00000	5.60743
1109.00000	5.54264
1110.00000	5.49582
1111.00000	5.43708
1112.00000	5.38227
1113.00000	5.33155
1114.00000	5.27929
1115.00000	5.23116
1116.00000	5.18099
1117.00000	5.13860
1118.00000	5.08374
1119.00000	5.03807
1120.00000	5.00000
1121.00000	4.95277
1122.00000	4.91116
1123.00000	4.86777
1124.00000	4.82406
1125.00000	4.78238
1126.00000	4.74332
1127.00000	4.70977
1128.00000	4.66401
1129.00000	4.62854
1130.00000	4.59265
1131.00000	4.55655
1132.00000	4.52220
1133.00000	4.48534
1134.00000	4.45676
1135.00000	4.41580
1136.00000	4.38444
1137.00000	4.35089
1138.00000	4.31512
1139.00000	4.28363
1140.00000	4.25619
1141.00000	4.22682
1142.00000	4.19052
1143.00000	4.16781
1144.00000	4.14151
1145.00000	4.11120
1146.00000	4.08552
1147.00000	4.05580
1148.00000	4.02834
1149.00000	4.00067
1150.00000	3.96909
1151.00000	3.94147
1152.00000	3.92779
1153.00000	3.89491
1154.00000	3.86967
1155.00000	3.84636
1156.00000	3.82383
1157.00000	3.79634
1158.00000	3.77729
1159.00000	3.75010
1160.00000	3.73108
1161.00000	3.70657
1162.00000	3.68131
1163.00000	3.66414
1164.00000	3.64214
1165.00000	3.62279
1166.00000	3.59684
1167.00000	3.57728
1168.00000	3.56394
1169.00000	3.53585
1170.00000	3.52346
1171.00000	3.50026
1172.00000	3.48051
1173.00000	3.46040
1174.00000	3.43938
1175.00000	3.42534
1176.00000	3.40358
1177.00000	3.38536
1178.00000	3.36747
1179.00000	3.34848
1180.00000	3.33078
1181.00000	3.31357
1182.00000	3.30010
1183.00000	3.28416
1184.00000	3.26805
1185.00000	3.25207
1186.00000	3.23469
1187.00000	3.21480
1188.00000	3.19548
1189.00000	3.18038
1190.00000	3.16779
1191.00000	3.15346
1192.00000	3.14030
1193.00000	3.11434
1194.00000	3.10917
1195.00000	3.09114
1196.00000	3.07463
1197.00000	3.06291
1198.00000	3.05008
1199.00000	3.03194
1200.00000	3.01839
1201.00000	3.00658
1202.00000	2.99556
1203.00000	2.97899
1204.00000	2.96696
1205.00000	2.95408
1206.00000	2.93684
1207.00000	2.92500
1208.00000	2.91586
1209.00000	2.90146
1210.00000	2.88771
1211.00000	2.87379
1212.00000	2.86236
1213.00000	2.85233
1214.00000	2.83533
1215.00000	2.82667
1216.00000	2.81325
1217.00000	2.79848
1218.00000	2.79088
1219.00000	2.77797
1220.00000	2.76716
1221.00000	2.75279
1222.00000	2.73959
1223.00000	2.73343
1224.00000	2.71794
1225.00000	2.70885
1226.00000	2.69712
1227.00000	2.68750
1228.00000	2.67755
1229.00000	2.66699
1230.00000	2.65910
1231.00000	2.64103
1232.00000	2.63227
1233.00000	2.62304
1234.00000	2.61275
1235.00000	2.60138
1236.00000	2.59416
1237.00000	2.58059
1238.00000	2.56975
1239.00000	2.55927
1240.00000	2.55449
1241.00000	2.54022
1242.00000	2.53081
1243.00000	2.52441
1244.00000	2.51298
1245.00000	2.50348
1246.00000	2.49204
1247.00000	2.48592
1248.00000	2.47317
1249.00000	2.46599
1250.00000	2.45677
1251.00000	2.44748
1252.00000	2.44018
1253.00000	2.42980
1254.00000	2.41800
1255.00000	2.40840
1256.00000	2.40338
1257.00000	2.39579
1258.00000	2.38044
1259.00000	2.37696
1260.00000	2.36955
1261.00000	2.35389
1262.00000	2.34670
1263.00000	2.34246
1264.00000	2.33184
1265.00000	2.32246
1266.00000	2.31500
1267.00000	2.30818
1268.00000	2.29575
1269.00000	2.28926
1270.00000	2.27920
1271.00000	2.27399
1272.00000	2.26258
1273.00000	2.25757
1274.00000	2.25207
1275.00000	2.24259
1276.00000	2.23375
1277.00000	2.22470
1278.00000	2.21865
1279.00000	2.21039
1280.00000	2.19985
1281.00000	2.19450
1282.00000	2.18658
1283.00000	2.17644
1284.00000	2.17352
1285.00000	2.16530
1286.00000	2.15306
1287.00000	2.15090
1288.00000	2.13721
1289.00000	2.13404
1290.00000	2.12694
1291.00000	2.11854
1292.00000	2.10744
1293.00000	2.10227
1294.00000	2.09594
1295.00000	2.08723
1296.00000	2.08404
1297.00000	2.07580
1298.00000	2.06910
1299.00000	2.05869
1300.00000	2.05972
1301.00000	2.04248
1302.00000	2.03569
1303.00000	2.02832
1304.00000	2.02069
1305.00000	2.01687
1306.00000	2.00945
1307.00000	2.00146
1308.00000	1.99538
1309.00000	1.98825
1310.00000	1.98091
1311.00000	1.97069
1312.00000	1.96659
1313.00000	1.95912
1314.00000	1.95732
1315.00000	1.94525
1316.00000	1.94230
1317.00000	1.93313
1318.00000	1.92914
1319.00000	1.91883
1320.00000	1.91148
1321.00000	1.90743
1322.00000	1.89879
1323.00000	1.89383
1324.00000	1.88370
1325.00000	1.87986
1326.00000	1.86975
1327.00000	1.86634
1328.00000	1.86079
1329.00000	1.85392
1330.00000	1.84742
1331.00000	1.84015
1332.00000	1.83250
1333.00000	1.82920
1334.00000	1.82023
1335.00000	1.81265
1336.00000	1.80689
1337.00000	1.80092
1338.00000	1.79152
1339.00000	1.78554
1340.00000	1.77885
1341.00000	1.77487
1342.00000	1.76712
1343.00000	1.76382
1344.00000	1.75387
1345.00000	1.74730
1346.00000	1.74230
1347.00000	1.73390
1348.00000	1.72802
1349.00000	1.72360
1350.00000	1.71148
1351.00000	1.71126
1352.00000	1.70180
1353.00000	1.69714
1354.00000	1.68773
1355.00000	1.68343
1356.00000	1.67809
1357.00000	1.67178
1358.00000	1.66487
1359.00000	1.65850
1360.00000	1.65461
1361.00000	1.64149
1362.00000	1.64103
1363.00000	1.63682
1364.00000	1.62783
1365.00000	1.61855
1366.00000	1.61540
1367.00000	1.61002
1368.00000	1.60299
1369.00000	1.59331
1370.00000	1.58864
